"RowName","Distance"
"Hoogeveen                               ",5716.9513807623
"Sluis                                   ",7064.86915802409
"Barneveld                               ",8533.30757151059
"Altena                                  ",8721.08938436019
"Heerenveen                              ",11404.8266334916
"Woensdrecht                             ",11886.7254557342
"Utrecht                                 ",11995.8944668582
"Lochem                                  ",1709.29316092939
"Wijdemeren                              ",2089.60599396154
"Rozendaal                               ",2172.74046310184
"Elburg                                  ",2433.01254826193
"Goirle                                  ",2568.18146749796
"Maasdriel                               ",3158.73302132358
"Bloemendaal                             ",3664.84653021105
"Noordwijk                               ",3712.39276478123
"Koggenland                              ",3907.84883919529
"Mook en Middelaar                       ",4254.83327757975
"Hoeksche Waard                          ",10920.1746945733
"Meerssen                                ",26288.2114853788
"Opsterland                              ",26561.1979639473
"Emmen                                   ",27023.092663313
"Pijnacker-Nootdorp                      ",36399.0623865506
"Deventer                                ",37329.55040849
"Velsen                                  ",37365.5084511104
"Nijmegen                                ",39207.1311477899
